timestamp,event_id,test_case,page_name,element_name,ui_version,candidate_idx,candidate_tag,candidate_id,candidate_css_path,tag_match,text_similarity,attribute_similarity,class_similarity,parent_similarity,depth_similarity,id_similarity,name_similarity,placeholder_similarity,aria_label_similarity,type_attr_match,sibling_count_ratio,multi_attr_match_count,score,rank,was_selected,label
20260420_181248_829337,checkout_form_test__first_name__20260420_181248_829337,checkout_form_test,checkout,first_name,,1,input,last-name-v,input#last-name-v,1.0,0.0,0.736842,0.0,1.0,0.9,0.666667,0.0,0.736842,0.0,0.0,0.25,0.0,0.0,2,0,0
20260420_181248_829337,checkout_form_test__first_name__20260420_181248_829337,checkout_form_test,checkout,first_name,,2,input,postal-code-v,input#postal-code-v,1.0,0.0,0.380952,0.0,1.0,0.9,0.347826,0.0,0.380952,0.0,0.0,0.25,0.0,0.0,3,0,0
20260420_181251_925322,checkout_form_test__last_name__20260420_181251_925322,checkout_form_test,checkout,last_name,,0,input,first-name-v,input#first-name-v,1.0,0.0,0.736842,0.0,1.0,0.9,0.666667,0.0,0.736842,0.0,0.0,0.25,0.0,0.0,1,0,0
20260420_181251_925322,checkout_form_test__last_name__20260420_181251_925322,checkout_form_test,checkout,last_name,,1,input,last-name-v,input#last-name-v,1.0,0.0,1.0,0.0,1.0,0.9,0.9,0.0,1.0,0.0,0.0,0.25,1.0,0.0,2,1,1
20260420_181251_925322,checkout_form_test__last_name__20260420_181251_925322,checkout_form_test,checkout,last_name,,2,input,postal-code-v,input#postal-code-v,1.0,0.0,0.4,0.0,1.0,0.9,0.363636,0.0,0.4,0.0,0.0,0.25,0.0,0.0,3,0,0
20260420_181255_014396,checkout_form_test__postal_code__20260420_181255_014396,checkout_form_test,checkout,postal_code,,0,input,first-name-v,input#first-name-v,1.0,0.0,0.380952,0.0,1.0,0.9,0.347826,0.0,0.380952,0.0,0.0,0.25,0.0,0.0,1,0,0
20260420_181255_014396,checkout_form_test__postal_code__20260420_181255_014396,checkout_form_test,checkout,postal_code,,1,input,last-name-v,input#last-name-v,1.0,0.0,0.4,0.0,1.0,0.9,0.363636,0.0,0.4,0.0,0.0,0.25,0.0,0.0,2,0,0
20260420_181255_014396,checkout_form_test__postal_code__20260420_181255_014396,checkout_form_test,checkout,postal_code,,2,input,postal-code-v,input#postal-code-v,1.0,0.0,1.0,0.0,1.0,0.9,0.916667,0.0,1.0,0.0,0.0,0.25,1.0,0.0,3,1,1
20260420_181301_471785,inventory_test__add_backpack_button__20260420_181301_471785,inventory_test,inventory,add_backpack_button,,0,button,add-shirt,button#add-shirt,1.0,1.0,0.380952,0.0,1.0,0.8,0.380952,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0
20260420_181301_471785,inventory_test__add_backpack_button__20260420_181301_471785,inventory_test,inventory,add_backpack_button,,1,button,add-backpack-v,button#add-backpack-v,1.0,1.0,0.923077,0.0,1.0,0.8,0.923077,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,1,1
20260420_181301_471785,inventory_test__add_backpack_button__20260420_181301_471785,inventory_test,inventory,add_backpack_button,,2,button,add-bike,button#add-bike,1.0,1.0,0.6,0.0,1.0,0.8,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3,0,0
20260420_181304_972709,products_listing_test__product_bike__20260420_181304_972709,products_listing_test,inventory,product_bike,,0,p,product-shirt,p#product-shirt,1.0,0.235294,0.72,0.0,1.0,0.8,0.72,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0
20260420_181304_972709,products_listing_test__product_bike__20260420_181304_972709,products_listing_test,inventory,product_bike,,1,p,product-backpack,p#product-backpack,1.0,0.222222,0.714286,0.0,1.0,0.8,0.714286,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,0,0
20260420_181304_972709,products_listing_test__product_bike__20260420_181304_972709,products_listing_test,inventory,product_bike,,2,p,product-bike-v,p#product-bike-v,1.0,1.0,0.923077,0.0,1.0,0.8,0.923077,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3,1,1
20260420_181308_146592,login_test__username_input__20260420_181308_146592,login_test,login,username_input,,0,input,,html > body > form > input,1.0,0.0,1.0,0.0,1.0,0.9,0.0,0.0,1.0,0.0,0.0,0.15,1.0,0.0,1,0,0
20260420_181308_146592,login_test__username_input__20260420_181308_146592,login_test,login,username_input,,1,input,,html > body > form > input,1.0,0.0,0.25,0.0,1.0,0.9,0.0,0.0,0.25,0.0,0.0,0.15,0.0,0.0,2,0,0
20260420_181317_342470,login_test__username_input__20260420_181317_342470,login_test,login,username_input,,0,input,,html > body > form > input,1.0,0.0,1.0,0.0,1.0,0.9,0.0,0.0,1.0,0.0,0.0,0.15,1.0,0.0,1,0,0
20260420_181317_342470,login_test__username_input__20260420_181317_342470,login_test,login,username_input,,1,input,,html > body > form > input,1.0,0.0,0.25,0.0,1.0,0.9,0.0,0.0,0.25,0.0,0.0,0.15,0.0,0.0,2,0,0
20260420_181320_483043,multi_add_to_cart_test__add_backpack__20260420_181320_483043,multi_add_to_cart_test,inventory,add_backpack,,0,button,add-shirt,button#add-shirt,1.0,1.0,0.380952,0.0,1.0,0.8,0.380952,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0
20260420_181320_483043,multi_add_to_cart_test__add_backpack__20260420_181320_483043,multi_add_to_cart_test,inventory,add_backpack,,1,button,add-bike,button#add-bike,1.0,1.0,0.6,0.0,1.0,0.7,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,0,0
20260420_181320_483043,multi_add_to_cart_test__add_backpack__20260420_181320_483043,multi_add_to_cart_test,inventory,add_backpack,,2,button,add-backpack-v,button#add-backpack-v,1.0,1.0,0.923077,0.0,1.0,0.7,0.923077,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3,1,1
20260420_181324_460067,cart_page_test__cart_title__20260420_181324_460067,cart_page_test,cart,cart_title,,0,h2,cart-title-v,h2#cart-title-v,1.0,1.0,0.909091,0.0,1.0,0.9,0.909091,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1,1,1
20260420_181327_583261,cart_page_test__cart_item1__20260420_181327_583261,cart_page_test,cart,cart_item1,,0,p,cart-item1-v,p#cart-item1-v,1.0,1.0,0.909091,0.0,1.0,0.9,0.909091,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1,1,1
20260420_181327_583261,cart_page_test__cart_item1__20260420_181327_583261,cart_page_test,cart,cart_item1,,1,p,cart-item2,p#cart-item2,1.0,0.222222,0.9,0.0,1.0,0.9,0.9,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2,0,0
20260420_181330_821836,cart_page_test__checkout_link__20260420_181330_821836,cart_page_test,cart,checkout_link,,0,a,checkout-link-v,a#checkout-link-v,1.0,1.0,0.928571,0.0,1.0,0.9,0.928571,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1,1,1
20260420_181333_983928,products_listing_test__inventory_title__20260420_181333_983928,products_listing_test,inventory,inventory_title,,0,h2,,html > body > h2,1.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,0,0
20260420_181337_132585,checkout_form_test__first_name__20260420_181337_132585,checkout_form_test,checkout,first_name,,0,input,first-name-v,input#first-name-v,1.0,0.0,1.0,0.0,1.0,0.9,0.909091,0.0,1.0,0.0,0.0,0.25,1.0,0.0,1,1,1
20260420_181337_132585,checkout_form_test__first_name__20260420_181337_132585,checkout_form_test,checkout,first_name,,1,input,last-name-v,input#last-name-v,1.0,0.0,0.736842,0.0,1.0,0.9,0.666667,0.0,0.736842,0.0,0.0,0.25,0.0,0.0,2,0,0
20260420_181337_132585,checkout_form_test__first_name__20260420_181337_132585,checkout_form_test,checkout,first_name,,2,input,postal-code-v,input#postal-code-v,1.0,0.0,0.347826,0.0,1.0,0.9,0.347826,0.0,0.333333,0.0,0.0,0.25,0.0,0.0,3,0,0
20260420_181340_225875,checkout_form_test__last_name__20260420_181340_225875,checkout_form_test,checkout,last_name,,0,input,first-name-v,input#first-name-v,1.0,0.0,0.736842,0.0,1.0,0.9,0.666667,0.0,0.736842,0.0,0.0,0.25,0.0,0.0,1,0,0
20260420_181340_225875,checkout_form_test__last_name__20260420_181340_225875,checkout_form_test,checkout,last_name,,1,input,last-name-v,input#last-name-v,1.0,0.0,1.0,0.0,1.0,0.9,0.9,0.0,1.0,0.0,0.0,0.25,1.0,0.0,2,1,1
20260420_181340_225875,checkout_form_test__last_name__20260420_181340_225875,checkout_form_test,checkout,last_name,,2,input,postal-code-v,input#postal-code-v,1.0,0.0,0.363636,0.0,1.0,0.9,0.363636,0.0,0.235294,0.0,0.0,0.25,0.0,0.0,3,0,0
20260420_181343_308124,checkout_form_test__postal_code__20260420_181343_308124,checkout_form_test,checkout,postal_code,,0,input,first-name-v,input#first-name-v,1.0,0.0,0.380952,0.0,1.0,0.9,0.347826,0.0,0.380952,0.0,0.0,0.25,0.0,0.0,1,0,0
20260420_181343_308124,checkout_form_test__postal_code__20260420_181343_308124,checkout_form_test,checkout,postal_code,,1,input,last-name-v,input#last-name-v,1.0,0.0,0.4,0.0,1.0,0.9,0.363636,0.0,0.4,0.0,0.0,0.25,0.0,0.0,2,0,0
20260420_181343_308124,checkout_form_test__postal_code__20260420_181343_308124,checkout_form_test,checkout,postal_code,,2,input,postal-code-v,input#postal-code-v,1.0,0.0,0.916667,0.0,1.0,0.9,0.916667,0.0,0.631579,0.0,0.0,0.25,0.0,0.0,3,1,1
20260420_181349_760102,inventory_test__add_backpack_button__20260420_181349_760102,inventory_test,inventory,add_backpack_button,,0,button,add-shirt,button#add-shirt,1.0,1.0,0.380952,0.0,1.0,0.8,0.380952,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0
20260420_181349_760102,inventory_test__add_backpack_button__20260420_181349_760102,inventory_test,inventory,add_backpack_button,,1,button,add-bike,button#add-bike,1.0,1.0,0.6,0.0,1.0,0.7,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,0,0
20260420_181349_760102,inventory_test__add_backpack_button__20260420_181349_760102,inventory_test,inventory,add_backpack_button,,2,button,add-backpack-v,button#add-backpack-v,1.0,1.0,0.923077,0.0,1.0,0.7,0.923077,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3,1,1
20260420_181353_153901,home_navigation_test__nav_login__20260420_181353_153901,home_navigation_test,index,nav_login,,0,a,,html > body > nav > a,1.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1,0,0
20260420_181353_153901,home_navigation_test__nav_login__20260420_181353_153901,home_navigation_test,index,nav_login,,1,a,nav-products,a#nav-products,1.0,0.153846,0.47619,0.0,1.0,0.9,0.47619,0.0,0.0,0.0,0.0,0.15,0.0,0.0,2,0,0
20260420_181353_153901,home_navigation_test__nav_login__20260420_181353_153901,home_navigation_test,index,nav_login,,2,a,,html > body > nav > a,1.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,3,0,0
20260420_181356_248683,navigation_flow_test__nav_login__20260420_181356_248683,navigation_flow_test,index,nav_login,,0,a,,html > body > nav > a,1.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1,0,0
20260420_181356_248683,navigation_flow_test__nav_login__20260420_181356_248683,navigation_flow_test,index,nav_login,,1,a,nav-products,a#nav-products,1.0,0.153846,0.47619,0.0,1.0,0.9,0.47619,0.0,0.0,0.0,0.0,0.15,0.0,0.0,2,0,0
20260420_181356_248683,navigation_flow_test__nav_login__20260420_181356_248683,navigation_flow_test,index,nav_login,,2,a,,html > body > nav > a,1.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,3,0,0
20260420_181405_392816,login_test__username_input__20260420_181405_392816,login_test,login,username_input,,0,input,,html > body > form > input,1.0,0.0,1.0,0.0,1.0,0.9,0.0,0.0,1.0,0.0,0.0,0.15,1.0,0.0,1,0,0
20260420_181405_392816,login_test__username_input__20260420_181405_392816,login_test,login,username_input,,1,input,,html > body > form > input,1.0,0.0,0.25,0.0,1.0,0.9,0.0,0.0,0.25,0.0,0.0,0.15,0.0,0.0,2,0,0
20260420_181408_515242,home_navigation_test__nav_login__20260420_181408_515242,home_navigation_test,index,nav_login,,0,a,,html > body > nav > a,1.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1,0,0
20260420_181408_515242,home_navigation_test__nav_login__20260420_181408_515242,home_navigation_test,index,nav_login,,1,a,nav-products,a#nav-products,1.0,0.5,0.47619,0.0,1.0,0.9,0.47619,0.0,0.0,0.0,0.0,0.15,0.0,0.0,2,1,1
20260420_181408_515242,home_navigation_test__nav_login__20260420_181408_515242,home_navigation_test,index,nav_login,,2,a,,html > body > nav > a,1.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,3,0,0
20260420_181411_713651,home_navigation_test__nav_cart__20260420_181411_713651,home_navigation_test,index,nav_cart,,0,a,,html > body > nav > a,1.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1,0,0
20260420_181411_713651,home_navigation_test__nav_cart__20260420_181411_713651,home_navigation_test,index,nav_cart,,1,a,nav-products,a#nav-products,1.0,0.545455,0.6,0.0,1.0,0.9,0.6,0.0,0.0,0.0,0.0,0.15,0.0,0.0,2,0,0
20260420_181411_713651,home_navigation_test__nav_cart__20260420_181411_713651,home_navigation_test,index,nav_cart,,2,a,,html > body > nav > a,1.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,3,0,0
20260420_181414_833121,cart_page_test__cart_title__20260420_181414_833121,cart_page_test,cart,cart_title,,0,h2,,html > body > h2,1.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1,0,0
20260420_181417_964281,checkout_form_test__first_name__20260420_181417_964281,checkout_form_test,checkout,first_name,,0,input,,html > body > input,1.0,0.0,1.0,0.0,1.0,0.9,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,1,0,0
20260420_181417_964281,checkout_form_test__first_name__20260420_181417_964281,checkout_form_test,checkout,first_name,,1,input,last-name-v,input#last-name-v,1.0,0.0,0.736842,0.0,1.0,0.9,0.666667,0.0,0.736842,0.0,0.0,0.25,0.0,0.0,2,1,1
20260420_181417_964281,checkout_form_test__first_name__20260420_181417_964281,checkout_form_test,checkout,first_name,,2,input,postal-code-v,input#postal-code-v,1.0,0.0,0.347826,0.0,1.0,0.9,0.347826,0.0,0.333333,0.0,0.0,0.25,0.0,0.0,3,0,0
20260420_181421_050478,checkout_form_test__last_name__20260420_181421_050478,checkout_form_test,checkout,last_name,,0,input,,html > body > input,1.0,0.0,0.736842,0.0,1.0,0.9,0.0,0.0,0.736842,0.0,0.0,0.25,0.0,0.0,1,0,0
20260420_181421_050478,checkout_form_test__last_name__20260420_181421_050478,checkout_form_test,checkout,last_name,,1,input,last-name-v,input#last-name-v,1.0,0.0,1.0,0.0,1.0,0.9,0.9,0.0,1.0,0.0,0.0,0.25,1.0,0.0,2,1,1
20260420_181421_050478,checkout_form_test__last_name__20260420_181421_050478,checkout_form_test,checkout,last_name,,2,input,postal-code-v,input#postal-code-v,1.0,0.0,0.363636,0.0,1.0,0.9,0.363636,0.0,0.235294,0.0,0.0,0.25,0.0,0.0,3,0,0
20260420_181424_133888,checkout_form_test__postal_code__20260420_181424_133888,checkout_form_test,checkout,postal_code,,0,input,,html > body > input,1.0,0.0,0.380952,0.0,1.0,0.9,0.0,0.0,0.380952,0.0,0.0,0.25,0.0,0.0,1,0,0
20260420_181424_133888,checkout_form_test__postal_code__20260420_181424_133888,checkout_form_test,checkout,postal_code,,1,input,last-name-v,input#last-name-v,1.0,0.0,0.4,0.0,1.0,0.9,0.363636,0.0,0.4,0.0,0.0,0.25,0.0,0.0,2,0,0
20260420_181424_133888,checkout_form_test__postal_code__20260420_181424_133888,checkout_form_test,checkout,postal_code,,2,input,postal-code-v,input#postal-code-v,1.0,0.0,0.916667,0.0,1.0,0.9,0.916667,0.0,0.631579,0.0,0.0,0.25,0.0,0.0,3,1,1
20260420_181427_250609,checkout_form_test__finish_button__20260420_181427_250609,checkout_form_test,checkout,finish_button,,0,button,finish-button-v,button#finish-button-v,1.0,1.0,0.928571,0.0,1.0,0.9,0.928571,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,1
20260420_181430_553287,products_listing_test__inventory_title__20260420_181430_553287,products_listing_test,inventory,inventory_title,,0,h2,,html > body > h2,1.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,0,0
20260420_181433_700075,multi_add_to_cart_test__add_backpack__20260420_181433_700075,multi_add_to_cart_test,inventory,add_backpack,,0,button,add-shirt-v,button#add-shirt-v,1.0,1.0,0.347826,0.0,1.0,0.8,0.347826,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0
20260420_181433_700075,multi_add_to_cart_test__add_backpack__20260420_181433_700075,multi_add_to_cart_test,inventory,add_backpack,,1,button,add-backpack-v,button#add-backpack-v,1.0,1.0,0.923077,0.0,1.0,0.6,0.923077,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,1,1
20260420_181433_700075,multi_add_to_cart_test__add_backpack__20260420_181433_700075,multi_add_to_cart_test,inventory,add_backpack,,2,button,,html > body > section.product-wrapper > section.product-wrapper > section.product-wrapper > div.product > button,1.0,1.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3,0,0
20260420_181436_862648,multi_add_to_cart_test__add_bike__20260420_181436_862648,multi_add_to_cart_test,inventory,add_bike,,0,button,add-shirt-v,button#add-shirt-v,1.0,1.0,0.526316,0.0,1.0,1.0,0.526316,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,1,1
20260420_181436_862648,multi_add_to_cart_test__add_bike__20260420_181436_862648,multi_add_to_cart_test,inventory,add_bike,,1,button,add-backpack-v,button#add-backpack-v,1.0,1.0,0.545455,0.0,1.0,0.8,0.545455,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,0,0
20260420_181436_862648,multi_add_to_cart_test__add_bike__20260420_181436_862648,multi_add_to_cart_test,inventory,add_bike,,2,button,,html > body > section.product-wrapper > section.product-wrapper > section.product-wrapper > div.product > button,1.0,1.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3,0,0
20260420_181440_024642,multi_add_to_cart_test__add_shirt__20260420_181440_024642,multi_add_to_cart_test,inventory,add_shirt,,0,button,add-shirt-v,button#add-shirt-v,1.0,1.0,0.9,0.0,1.0,0.9,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,1,1
20260420_181440_024642,multi_add_to_cart_test__add_shirt__20260420_181440_024642,multi_add_to_cart_test,inventory,add_shirt,,1,button,add-backpack-v,button#add-backpack-v,1.0,1.0,0.347826,0.0,1.0,0.7,0.347826,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,0,0
20260420_181440_024642,multi_add_to_cart_test__add_shirt__20260420_181440_024642,multi_add_to_cart_test,inventory,add_shirt,,2,button,,html > body > section.product-wrapper > section.product-wrapper > section.product-wrapper > div.product > button,1.0,1.0,0.0,0.0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3,0,0
20260420_181443_482938,navigation_flow_test__nav_login__20260420_181443_482938,navigation_flow_test,index,nav_login,,0,a,,html > body > nav > a,1.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1,0,0
20260420_181443_482938,navigation_flow_test__nav_login__20260420_181443_482938,navigation_flow_test,index,nav_login,,1,a,nav-products,a#nav-products,1.0,0.5,0.47619,0.0,1.0,0.9,0.47619,0.0,0.0,0.0,0.0,0.15,0.0,0.0,2,1,1
20260420_181443_482938,navigation_flow_test__nav_login__20260420_181443_482938,navigation_flow_test,index,nav_login,,2,a,,html > body > nav > a,1.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,3,0,0
20260420_181446_675328,navigation_flow_test__login_products_link__20260420_181446_675328,navigation_flow_test,login,login_products_link,,0,a,shopping_cart_link,a#shopping_cart_link,1.0,0.26087,0.486486,0.0,1.0,0.9,0.486486,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,1
20260420_181449_879892,navigation_flow_test__shopping_cart_link__20260420_181449_879892,navigation_flow_test,inventory,shopping_cart_link,,0,a,checkout-link-v,a#checkout-link-v,1.0,0.235294,0.424242,0.0,1.0,0.9,0.424242,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1,1,1
20260420_181456_087364,inventory_test__add_backpack_button__20260420_181456_087364,inventory_test,inventory,add_backpack_button,,0,button,add-shirt-v,button#add-shirt-v,1.0,1.0,0.347826,0.0,1.0,0.8,0.347826,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0
20260420_181456_087364,inventory_test__add_backpack_button__20260420_181456_087364,inventory_test,inventory,add_backpack_button,,1,button,add-backpack-v,button#add-backpack-v,1.0,1.0,0.923077,0.0,1.0,0.6,0.923077,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,1,1
20260420_181456_087364,inventory_test__add_backpack_button__20260420_181456_087364,inventory_test,inventory,add_backpack_button,,2,button,,html > body > section.product-wrapper > section.product-wrapper > section.product-wrapper > div.product > button,1.0,1.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3,0,0
20260420_181505_760573,navigation_flow_test__nav_login__20260420_181505_760573,navigation_flow_test,index,nav_login,,0,a,,html > body > nav > a,1.0,0.5,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1,0,0
20260420_181505_760573,navigation_flow_test__nav_login__20260420_181505_760573,navigation_flow_test,index,nav_login,,1,a,nav-products,a#nav-products,1.0,0.5,0.47619,0.0,1.0,0.9,0.47619,0.0,0.0,0.0,0.0,0.15,0.0,0.0,2,1,1
20260420_181505_760573,navigation_flow_test__nav_login__20260420_181505_760573,navigation_flow_test,index,nav_login,,2,a,,html > body > nav > a,1.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,3,0,0
20260420_181508_992822,navigation_flow_test__login_products_link__20260420_181508_992822,navigation_flow_test,login,login_products_link,,0,a,shopping_cart_link-v,a#shopping_cart_link-v,1.0,0.26087,0.461538,0.0,1.0,0.9,0.461538,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,1
20260420_181512_187237,navigation_flow_test__shopping_cart_link__20260420_181512_187237,navigation_flow_test,inventory,shopping_cart_link,,0,a,checkout-link-v-v,a#checkout-link-v-v,1.0,0.235294,0.4,0.0,1.0,0.9,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1,1,1
20260420_181518_422141,inventory_test__add_backpack_button__20260420_181518_422141,inventory_test,inventory,add_backpack_button,,0,button,add-shirt-v,button#add-shirt-v,1.0,1.0,0.347826,0.0,1.0,0.8,0.347826,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0
20260420_181518_422141,inventory_test__add_backpack_button__20260420_181518_422141,inventory_test,inventory,add_backpack_button,,1,button,add-backpack-v-v,button#add-backpack-v-v,1.0,1.0,0.857143,0.0,1.0,0.5,0.857143,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,1,1
20260420_181518_422141,inventory_test__add_backpack_button__20260420_181518_422141,inventory_test,inventory,add_backpack_button,,2,button,,html > body > section.product-wrapper > section.product-wrapper > section.product-wrapper > section.product-wrapper > div.product > button,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3,0,0
20260420_181523_535479,inventory_test__shopping_cart_link__20260420_181523_535479,inventory_test,inventory,shopping_cart_link,,0,a,shopping_cart_link-v,a#shopping_cart_link-v,1.0,1.0,0.947368,0.0,1.0,0.9,0.947368,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1,1,1
20260420_181526_871766,home_navigation_test__nav_login__20260420_181526_871766,home_navigation_test,index,nav_login,,0,a,,html > body > nav > a,1.0,0.5,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1,0,0
20260420_181526_871766,home_navigation_test__nav_login__20260420_181526_871766,home_navigation_test,index,nav_login,,1,a,nav-products,a#nav-products,1.0,0.5,0.47619,0.0,1.0,0.9,0.47619,0.0,0.0,0.0,0.0,0.15,0.0,0.0,2,1,1
20260420_181526_871766,home_navigation_test__nav_login__20260420_181526_871766,home_navigation_test,index,nav_login,,2,a,,html > body > nav > a,1.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,3,0,0
20260420_181530_108179,home_navigation_test__nav_cart__20260420_181530_108179,home_navigation_test,index,nav_cart,,0,a,,html > body > nav > a,1.0,0.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1,0,0
20260420_181530_108179,home_navigation_test__nav_cart__20260420_181530_108179,home_navigation_test,index,nav_cart,,1,a,nav-products,a#nav-products,1.0,0.545455,0.6,0.0,1.0,0.9,0.6,0.0,0.0,0.0,0.0,0.15,0.0,0.0,2,0,0
20260420_181530_108179,home_navigation_test__nav_cart__20260420_181530_108179,home_navigation_test,index,nav_cart,,2,a,,html > body > nav > a,1.0,1.0,0.0,0.0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,3,0,0
20260420_181533_256448,checkout_form_test__first_name__20260420_181533_256448,checkout_form_test,checkout,first_name,,0,input,,html > body > input,1.0,0.0,1.0,0.0,1.0,0.9,0.0,0.0,1.0,0.0,0.0,0.25,1.0,0.0,1,0,0
20260420_181533_256448,checkout_form_test__first_name__20260420_181533_256448,checkout_form_test,checkout,first_name,,1,input,last-name-v,input#last-name-v,1.0,0.0,0.736842,0.0,1.0,0.9,0.666667,0.0,0.736842,0.0,0.0,0.25,0.0,0.0,2,1,1
20260420_181533_256448,checkout_form_test__first_name__20260420_181533_256448,checkout_form_test,checkout,first_name,,2,input,postal-code-v,input#postal-code-v,1.0,0.0,0.347826,0.0,1.0,0.9,0.347826,0.0,0.333333,0.0,0.0,0.25,0.0,0.0,3,0,0
20260420_181536_340591,checkout_form_test__last_name__20260420_181536_340591,checkout_form_test,checkout,last_name,,0,input,,html > body > input,1.0,0.0,0.736842,0.0,1.0,0.9,0.0,0.0,0.736842,0.0,0.0,0.25,0.0,0.0,1,0,0
20260420_181536_340591,checkout_form_test__last_name__20260420_181536_340591,checkout_form_test,checkout,last_name,,1,input,last-name-v,input#last-name-v,1.0,0.0,1.0,0.0,1.0,0.9,0.9,0.0,1.0,0.0,0.0,0.25,1.0,0.0,2,1,1
20260420_181536_340591,checkout_form_test__last_name__20260420_181536_340591,checkout_form_test,checkout,last_name,,2,input,postal-code-v,input#postal-code-v,1.0,0.0,0.363636,0.0,1.0,0.9,0.363636,0.0,0.235294,0.0,0.0,0.25,0.0,0.0,3,0,0
20260420_181539_436414,checkout_form_test__postal_code__20260420_181539_436414,checkout_form_test,checkout,postal_code,,0,input,,html > body > input,1.0,0.0,0.380952,0.0,1.0,0.9,0.0,0.0,0.380952,0.0,0.0,0.25,0.0,0.0,1,0,0
